text,label
"Climacteric ISSN: 1369-7137 (Print) 1473-0804 (Online) Journal homepage: www.tandfonline.com/journals/icmt20 Identiﬁcation of the ﬁrst homozygous POLG mutation causing non-syndromic ovarian dysfunction B. Chen, L. Li, J. Wang, Y. Zhou, J. Zhu, T. Li, H. Pan, B. Liu, Y. Cao & B. Wang To cite this article: B. Chen, L. Li, J. Wang, Y. Zhou, J. Zhu, T. Li, H. Pan, B. Liu, Y. Cao & B. Wang (2018) Identiﬁcation of the ﬁrst homozygous POLG mutation causing non-syndromic ovarian dysfunction, Climacteric, 21:5, 467-471, DOI: 10.1080/13697137.2018.1467891",0
"To link to this article: https://doi.org/10.1080/13697137.2018.1467891 Published online: 11 Jul 2018. Submit your article to this journal Article views: 290 View related articles Citing articles: 6 View citing articles Full Terms & Conditions of access and use can be found at https://www.tandfonline.com/action/journalInformation?journalCode=icmt20 CLIMACTERIC 2018, VOL. 21, NO. 5, 467–471 https://doi.org/10.1080/13697137.2018.1467891 ORIGINAL ARTICLE Identification of the first homozygous POLG mutation causing non-syndromic ovarian dysfunction",0
"B. Chena,b,c*, L. Lid*, J. Wange, Y. Zhoua,b,c, J. Zhua,b,c, T. Lif, H. Panf, B. Liuf, Y. Caoa,b,c and B. Wanga,f,g",0
"aDepartment of Obstetrics and Gynecology, Reproductive Medicine Center, The First Affiliated Hospital of Anhui Medical University, Hefei, China; bInstitute of Reproductive Genetics, Anhui Medical University, Hefei, China; cAnhui Provincial Engineering Technology Research Center for Biopreservation and Artificial Organs, Hefei, China; dCentral Laboratory, Beijing Obstetrics and Gynecology Hospital, Capital Medical University, Beijing, China; eDepartment of Medical Genetics and Developmental Biology, School of Basic Medical Sciences, Capital Medical University, Beijing, China; fCenter for Genetics, National Research Institute for Family Planning, Beijing, China; gKey Laboratory of Family Planning and Reproductive Genetics, National Health and Family Planning Commission, Hebei Research Institute for Family Planning,",0
"Hebei, China ARTICLE HISTORY Received 12 February 2018 Revised 16 April 2018 Accepted 18 April 2018 Published online 11 July 2018 KEYWORDS Ovarian dysfunction; POLG; whole-exome sequencing; irregular menstrual cycle; abnormal oocyte Introduction",0
"Human ovarian dysfunction comprises a variety of different conditions that each result in irregular menstrual cycles, ovarian failure, and female infertility. Amenorrhea and irregular menstrual cycles are two main features of ovarian dysfunction. Genetic defects can cause ovarian dysfunction, including chromosomal abnormalities and single gene alterations1–7. Mutations in STAG3, BMP15, FSHR, GDF9, NOBOX, MCM8,",0
"MCM9, NUP107, MSH4, CSB-PGBD3 and MSH5 can cause recessive primary amenorrhea8–17 or secondary amenorrhea18–20. Sequence variants in POLG, NR5A1, KHDRBS1, and NOBOX are reported to be associated with dominant primary21 or secondary amenorrhea22–24. In our clinical practice, some patients exhibit irregular menstrual cycles and poor outcomes of in vitro fertilization, but there is a lack of knowledge of the potential genetic contribution to this ovarian dysfunction. In this study, we examined a patient from a consanguin-",1
"eous family exhibiting irregular menstrual cycles and abnormal oocytes. Using whole-exome sequencing technology, we identified a novel homozygous POLG mutation in this patient. In contrast to previously reported heterozygous POLG mutations associated with premature ovarian failure (POF), this is the first recessive mode of inheritance of a POLG mutation in a patient with ovarian dysfunction. Materials and methods Patient",1
"A Chinese patient with ovarian dysfunction was recruited from The First Affiliated Hospital of Anhui Medical University, and was from a consanguineous family (Figure 1A). The patient did not show any of the following: karyotypic abnormalities, autoimmune disorders, history of radiotherapy and chemotherapy, or pelvic surgery. This study was approved by the Ethics Committee of Anhui Medical University. Written informed consent was obtained from the patient and her parents, and 5 ml of peripheral blood was collected from the patient.",1
"CONTACT Y. Cao caoyunxia_profr@126.com Reproductive Medicine Center, The First Affiliated Hospital, Anhui Medical University, Hefei, 230032, China; B. Wang wbbahu@163.com Center for Genetics, National Research Institute for Family Planning, 12, Dahuisi Road, Haidian, Beijing, 100081, China *B. Chen and L. Li contributed equally to this work. © 2018 International Menopause Society 468 B. CHEN ET AL.",0
