text,label
"DOI: 10.1002/jmd2.12169 CA SE REPO RT Ketogenic diet in a patient with refractory status epilepticus due to POLG mutation Miriam Koessler1 | Edda Haberlandt2 | Daniela Karall3 | Matthias Baumann1 | Alexander Höller3 | Sabine Scholl-Bürgi3 1Department of Pediatrics I, Neuropediatrics, Medical University of Innsbruck, Innsbruck, Austria 2Department of Pediatrics, Hospital Dornbirn, Dornbirn, Austria 3Department of Pediatrics I, Inherited Metabolic Disorders, Medical University of Innsbruck, Innsbruck, Austria Correspondence",0
"Miriam Koessler, Department of Pediatrics, Medical University of Innsbruck, Anichstraße 35, 6020 Innsbruck, Austria. Email: miriam.koessler@tirol-kliniken.at Communicating Editor: Avihu Boneh | INTRODUCTION",0
"Polymerase gamma (POLG, 174763) mutation leads to mitochondrial DNA depletion syndrome, resulting in epilepsy, movement disorders, cognitive impairment and liver dysfunction.1 Usually, clinical symptoms commence in early childhood, but later manifestation is also possible. Treatment options are limited and consist in symptomatic treatment. Beneficial effects of ketogenic diet were previously reported in six patients with POLG mutation.2-6 Ketogenic diet is based on high-fat and low carbohydrate intake. This induces a shift in cellular energy supply from glucose to ketones. In inborn disorders of",0
"Abbreviations: cMRI, cerebral magnetic resonance imaging; EEG, electroencephalography; Lab, laboratory; LEV, levetiracetam; LZP, lorazepam; MDZ, midazolam; Mg, magnesium; MPL, methylprednisolon; PB, phenobarbital; PHT, phenytoin; POLG, polymerase gamma; TPM, topiramate; VPA, valproic acid.",0
"metabolism, it is used in two different ways, firstly, targeting mainly the underlying metabolic disorder or secondly, targeting mainly the clinical symptoms (eg, seizures/epilepsy).7 However, long-term outcome is poor. Here we present a case of POLG syndrome treated with anticonvulsants and ketogenic diet with initial good response, but nevertheless poor long-term outcome. | CASE REPORT",1
"A previously healthy 16-year-old female juvenile presented with migraine type headache. Within the outpatient visit, a secondary generalized seizure occurred. Cerebral MRI (cMRI) showed decreased diffusion on right occipital lobe; electroencephalography (EEG) presented focal slowing (Figure 1). On the same day, the patient fell into an intractable focal This is an open access article under the terms of the Creative Commons Attribution License, which permits use, distribution and reproduction in any medium, provided the original work is properly cited.",1
"© 2020 The Authors. Journal of Inherited Metabolic Disease published by John Wiley & Sons Ltd on behalf of SSIEM. status epilepticus, requiring intensive care treatment. Therapy with lorazepam, levetiracetam, phenytoin, cortisone, valproate and lacosamid could not interrupt focal status epilepticus. Diagnostic work-up included lumbar puncture, which showed an isolated blood-cerebrospinal fluid barrier",1
"dysfunction (leukocytes 3/μL [0-4/μL], protein 659 mg/L [150-450 mg/L] and albumin quotient 9.2 [<8]). In view of the clinical neurological symptoms, such as ascending tetraparesis, the suspicion of Guillain-Barre-syndrome raised and immunoglobulins IV were administered over 4 days without improvement. (A) (B) FIGU RE 1 A, Initial EEG with focal slowing at admission. B, Control EEG 21 days after admission: diffuse generalized slowing, with continuous spike–wave activity temporo-occipital and polyspikes-compatible or pathognomic for POLG mutation",1
"Six days after admission and because of typical pattern of epilepsia, presenting as epilepsia partialis continua, POLG molecular genetic testing was performed (Dr. J.A. Mayr, Salzburg) and revealed homozygous POLG mutation. A missense mutation in the encoding region and the adjoining introns leading to c.1399G>A (p.Ala467Thr) exchange was identified. Parents, both heterozygous carriers of this mutation, are healthy. This mutation has been previously described in patients with Alpers disease8,9 (# 203700). Though our",1
"FIGU RE 2 Timetable of our case report, with symptoms and treatments. LEV, levetiracetam; LZP, lorazepam; MDZ, midazolam; Mg, magnesium; MPL, methylprednisolon; PB, phenobarbital; PHT, phenytoin; TPM, topiramate; VPA, valproic acid. Maximum drug doses: levetiracetam, 60 mg/kg/d; lorazepam, 0.05 to 0.1 mg/kg per dose; ketamin, 3.5 mg/kg/h; midazolam, 0.08 to 0.2 mg/kg per dose, 0.3 mg/kg/h; phenobarbital, 10 mg/kg per dose, up to 50 mg/kg/d; phenytoin, 12 mg/kg/d; thiopental, 5 mg/kg/h; valproic acid, 40 mg/kg/d",0
