text,label
"Unusual association of diseases/symptoms Novel POLG1 mutations in a patient with adult-onset progressive external ophthalmoplegia and encephalopathy Mika H Martikainen,1 Reetta Hinttala,2 Kari Majamaa2 1 Department of Neurology, Turku University Hospital, Turku, Finland 2 Department of Neurology, Institute of Clinical Medicine, University of Oulu, Oulu, Finland Correspondence to Kari Majamaa, kari.majamaa@oulu.fi Summary",1
"Mutations in POLG1 are an important cause of human mitochondrial disease. We describe a woman who presented with bilateral ptosis and external ophthalmoplegia at 64 years of age. Neurological examination revealed symptoms of diffuse encephalopathy. The symptoms were progressive and at 67 years she was severely cognitively impaired, had severe bilateral ptosis and complete external ophthalmoplegia. Frequent cytochrome c oxidase-negative fibres were detected in muscle. Electrophysiological examination revealed myopathic changes and axonal neuropathy. Standard laboratory tests were normal. Brain CT showed general, moderate cortical atrophy. Molecular analysis of muscle DNA revealed multiple mitochondrial DNA deletions. Sequencing of the entire POLG1 gene revealed two changes c.2993C>T (p.998S>L) and c.3550G>C (p.1184D>H). Both mutations are previously unreported and confirmed to be compound heterozygous. Late-onset progressive external ophthalmoplegia with severe encephalopathy is an unusual combination in patients with POLG1 mutations. POLG-associated disease should be considered in any patient with unexplained or unusual neurological features.",1
BACKGROUND This case represents two novel compound heterozygous mutations of the POLG1 gene causing an uncommon phenotype with adult-onset progressive external ophthalmoplegia (PEO) and progressive encephalopathy as dominant features. The case depicts the clinical symptoms caused by these novel mutations and further confirms that the possibility of a POLG-associated disease should be considered in any patient with unexplained or unusual neurological features. CASE PRESENTATION,1
"The patient is a woman with an uneventful medical history until the age of 50 years when she had a breast cancer operation. Axillary lymph node evacuation and postoperative radiation treatment was performed at age 54 years. She also had a history of psychiatric symptoms of unknown quality and she had been on antidepressive medication. Her parents had had no known medical conditions. Her father had died at age 75 years and her mother at age 85 years. The patient was her parents’ only child. She had two adult daughters, who were healthy.",1
"At age 64 years she was referred to an ophthalmologist for consideration of surgical treatment of bilateral ptosis. There was no history of diplopia, headache or difficulties with swallowing. At that time, her medication consisted of bisoprolol, losartan, quetiapine and escitalopram. The ophthalmologist confirmed bilateral ptosis, but diagnosed also external ophthalmoplegia. Neurological examination revealed symptoms of diffuse encephalopathy: echolalia, automatic laughter, depression, general cognitive slowness, problems in understanding and following commands in clinical examination, confusion and disorientation, as well as general clumsiness. There were no signs of hemiparesis,",1
"tendon reflexes were weak but symmetric and she had flexor plantar responses. The disease history and the clinical assessment were not suggestive of dementia of Alzheimer type. The patient had no history of seizures or other symptoms suggestive of epilepsy. Her Mini-Mental State Examination (MMSE) score at age 64 years was 27 points out of 30, which is decreased but not indicative of dementia. MMSE was not repeated, but later clinical notes indicate definite progression of the cognitive problems leading to dementia at age 67 years. The patient had slowly progressive symmetric limb muscle weakness. She was not able to move unaided and was not able to live independently. She had severe bilateral ptosis and complete external ophthalmoplegia. She died from pneumonia at age 67 years in a nursing home.",1
INVESTIGATIONS,0
"Histological examination of a sample from the right vastus lateralis muscle showed abnormally frequent cytochrome c oxidase (COX)-negative fibres at the age of 64 years (figure 1A). Electrophysiological examination revealed myopathic changes and they were most prominent in facial muscles. Furthermore, sensory more than motor axonal neuropathy was observed. Facial nerve conduction was not studied. An aerobic exercise test was not performed. Acetylcholine receptor antibodies were not detected. Fasting blood glucose, transaminase values, creatinine, creatine kinase, thyroid function tests and serum sodium and potassium were normal. Blood pyruvate was 172 μmol/litre (laboratory reference 40–70 μmol/litre); blood lactate was not determined. Cerebrospinal fluid analysis was not performed. Brain CT and MRI showed general cortical atrophy that was not particularly prominent in temporo-parietal structures, and no focal abnormalities. There were no signs",1
Figure 1 (A) Dual histochemistry for the mitochondrial DNA-encoded cytochrome c oxidase (COX) and the nuclear DNA-encoded succinate dehydrogenase (SDH) on the patient’s vastus lateralis muscle biopsy demonstrates COX-deficient fibres (blue) and muscle fibres expressing both COX and SDH (brown). Scale bar: 100 μm.,1
"Long-range PCR amplification of mtDNA from skeletal muscle. Lane1=1 kb ladder (New England Biolabs, Ipswich, Massachusetts, USA), lane 2 = the proband, lane 3 = patient with a sporadic mtDNA deletion, lane 4 = mtDNA from a healthy control, lane 5 = mix ladder (Fermentas Finland; Helsinki, Finland). White arrow head, the full-size 16.5 kb amplicon. Black arrow head, small-sized amplicons on lane 2.",0
