text,label
"302 Case Reports / Journal of Clinical Neuroscience 61 (2019) 302–304 Leukoencephalopathy with a case of heterozygous POLG mutation mimicking mitochondrial neurogastrointestinal encephalomyopathy (MNGIE) Ken Yasuda a,⇑, Nagako Murase b, Kenji Yoshinaga b, Ryo Ohtani b, Yu-ichi Goto c, Ryosuke Takahashi a, Michikazu Nakamura b a Department of Neurology, Kyoto University, Graduate School of Medicine, 54 Shogoin-Kawahara-cho, Sakyo-ku, Kyoto 606-8507, Japan",0
"b Department of Neurology, National Hospital Organization Kyoto Medical Center, 1-1 Mukaihata-cho, Fukakusa, Fushimi-ku, Kyoto 612-8555, Japan c Medical Genome Center/National Institute of Neuroscience, National Center of Neurology and Psychiatry, 4-1-1 Ogawahigashi, Kodaira, Tokyo 187-8502, Japan a r t i c l e i n f o Article history: Received 26 August 2018 Accepted 6 October 2018 Keywords: POLG Leukoencephalopathy MNGIE Demyelinating polyneuropathy Pseudo-obstruction a b s t r a c t",0
"Diseases due to mutations of polymerase c (POLG) usually present with progressive external ophthalmoplegia. However, a few studies have been reported on POLG1 mutations with the mitochondrial neurogastrointestinal encephalomyopathy (MNGIE)-like phenotype. All cases with POLG1 mutations mimicking MNGIE have never shown leukoencephalopathy on brain magnetic resonance imaging (MRI) or demyelinating polyneuropathy.",0
"We present a 26-year-old male with gait disturbance, recurrent bowel obstruction, peripheral neuropathy, ophthalmoplegia or ptosis, which represented MNGIE phenotype. Though he displayed demyelinating peripheral neuropathy or leukoencephalopathy on brain MRI, genetic analysis revealed heterozygous mutation in POLG1 gene. We report for the first time two newly characteristics in our patient with heterozygous POLG1 mutations with the MNGIE-like phenotype: leukoencephalopathy and demyelinating polyneuropathy. © 2018 Elsevier Ltd. All rights reserved. Introduction",1
"Mutations in Polymerase c (POLG), one of the causative genetic abnormalities of mitochondrial disease, are generally present in patients with familial progressive external ophthalmoplegia. Some patients with this gene abnormality show a phenotype that consists of severe gastrointestinal manifestations including recurrent vomiting and intestinal pseudo-obstruction, which is similar to mitochondrial neurogastrointestinal encephalomyopathy (MNGIE) due to mutations in the gene encoding thymidine phosphorylase (TP) [1]. MNGIE usually shows demyelinating peripheral neuropathy, leukoencephalopathy, ophthalmoplegia, ptosis, and cachexia. However, all cases with POLG mutations that mimic the MNGIE phenotype so far lack leukoencephalopathy on brain magnetic resonance imaging (MRI) or demyelinating polyneuropathy [2–4]. We report two newly detected characteristics in our patient that have not been reported in patients with POLG mutations with the MNGIE-like phenotype: leukoencephalopathy and demyelinating polyneuropathy.",0
Case,1
"The patient was a 26-year-old male who complained of gait disturbance that deteriorated over that started when he was 15 years old. He had no family history of neurological diseases. His past medical history included recurrent bowel obstruction without any mechanical causes. His height was 171 cm, and his body weight was 46 kg. The patient exhibited a lower intelligence level (full IQ = 65). His cranial nerves showed bilateral ptosis, he had mild saccadic eye movement, and his speech was slurred. His muscle strength was slightly weak in the neck and all four limbs. Pinprick, position sense, and vibration sensation were",1
"⇑ Corresponding author. E-mail address: kenyasud@kuhp.kyoto-u.ac.jp (K. Yasuda). markedly decreased in the lower extremities. He displayed areflexia in the lower limbs, and no pathological reflexes or pyramidal tract signs. Muscle tonus was hypotonic. Pes cavus was seen, although no spinal deformities and no skin lesions were observed. The finger-nose-finger test demonstrated dysmetria and decomposition. The Romberg test was positive.",1
"Routine blood tests did not reveal any abnormalities including blood cell count, serum protein, renal or liver function, coagulopathy. In addition, tests for anti-SS-A/SS-B, and anti-ganglioside antibodies were negative. A cerebrospinal fluid study showed elevated protein (204 mg/dl) and no pleocytosis. Lactate and pyruvic acid were increased in the cerebrospinal fluid, although levels of these were normal in the serum.",1
Brain MRI revealed diffuse leukoencephalopathy (Fig. 1A) and cerebellar atrophy. Nerve conduction studies showed reduced conduction velocities and markedly prolonged distal motor latencies with a decreased amplitude of compound muscle action potentials in the bilateral tibial nerves. The F wave minimum latency of these nerves was prolonged (Table 1). Temporal dispersion was detected in the bilateral tibial nerves (Fig. 1B). Sural nerves were not evoked bilaterally. The electrophysiological diagnosis was demyelinating sensorimotor polyneuropathy.,1
