text,label
"Juvenile Alpers Disease Esko Wiltshire, MD, FRACP; Guido Davidzon, MD; Salvatore DiMauro, MD; Hasan O. Akman, PhD; Lynette Sadleir, MD, FRACP; Lindsay Haas, MBChB, FRACP; Jane Zuccollo, MBBChBAO, FRCPA; Alison McEwen, BA, FHGSA; David R. Thorburn, PhD Background: Alpers disease is commonly associated with polymerase 'Y deficiency and usually affects infants or young children. Objective: To report a juvenile case of Alpers disease due to mutations in the polymerase 'Y gene (POLG1). Design: Clinical, pathologic, biochemical, and molecular analysis.",0
"Setting: Tertiary care university hospital and academic institutions. Patient: A 17-year-old adolescent girl with intractable epilepsy and liver disease. Main Outcome Measures: Clinical course and pathologic, biochemical, and molecular features. Results: Biochemical and pathologic evidence suggested a respiratory chain defect, which was confirmed by enzyme analysis of the liver. Mutational analysis of POLG1 showed 2 novel mutations: T851A and R1047W. Conclusion: The POLG1 mutations can cause juvenile and childhood Alpers disease. Arch Neurol . 2008;65(1):121-124",1
"Author Affiliations: Departments of Pediatrics and Child Health (Drs Wiltshire and Sadleir) and Pathology (Dr Zuccollo), Wellington School of Medicine and Health Sciences, University of Otago, and Central Regional Genetics Service (Dr Wiltshire and",0
"Ms McEwen) and Department of Neurology (Ms Haas), Capital and Coast District Health Board, Wellington, New Zealand; Department of Neurology, Columbia University Medical Center, New York, New York (Drs Davidzon, DiMauro, and Akman); and Murdoch Childrens Research Institute and Genetic Health Services Victoria, Royal Children’s Hospital, and Department of Paediatrics, University of Melbourne, Melbourne, Australia (Dr Thorburn). LPERS DISEASE, OR PROGRES- sive neuronal degeneration of childhood (Online Mendelian Inheritance in Man [OMIM] 203700), is",0
"characterized by developmental regression, intractable epilepsy, progressive neurologic deterioration, liver disease, and death usually before 10 years of age.1-3 Neuropathologic changes include patchy neuronal loss and gliosis, particularly in the striate cortex,4 whereas the liver shows steatosis, cellular necrosis, focal inflammation, and fibrosis.5 In 2004, Alpers disease was attributed to mutations in the catalytic subunit of the mitochondrial DNA (mtDNA) polymerase gene polymerase 'Y (POLG1),6 and this association has been confirmed in several series.7-10",0
"Alpers disease is typically a disease of childhood, and it may not be given sufficient attention in juvenile cases. We describe a 17-year-old adolescent girl with clinical, electroencephalographic, pathologic, and biochemical features of Alpers disease caused by mutations in POLG1 and suggest that this diagnosis be considered in adults with encephalopathy or intractable epilepsy, especially with liver disease. In these patients, mutational analysis of POLG1 is mandatory.",1
"A 17-year-old adolescent girl of New Zealand, European, and Pacific Island ethnicity was initially seen with clusters of occipital seizures characterized by a brief visual disturbance followed by head extension, clonic jerking of the right arm, and secondary generalization. An initial electroencephalogram demonstrated diffuse slowing. Handwriting had always been difficult, to the extent that she needed a stenographer to write some final examinations. Mild clumsiness and pes cavus had worsened during the previous 2 years. Nerve conduction studies showed peripheral neuropathy. Developmental milestones were otherwise normal, and she had normal intelligence. Her vision and hearing were also normal. Pregnancy and delivery had been unremarkable, and her height and weight were consistently between the third and tenth percentiles. At age 5 years, she had viral meningitis (coxsackievirus B2 cultured from cerebrospinal fluid). The cerebrospinal fluid at this stage had a low glucose level (25 mg/dL [to convert to millimoles per liter, multiply by 0.0555]) and a significantly elevated protein level (0.57 g/dL [to con-",1
"Figure 1. Axial T2-weighted magnetic resonance image showing an increased cortical signal, particularly in the occipital lobes. vert to grams per liter, multiply by 10.0]), out of keeping with viral meningitis. She made a full recovery. She began experiencing migraines at age 12 years, with visual aura and vomiting.",1
"Family history showed that a maternal aunt, currently aged 48 years, had an undiagnosed neurologic condition, with delayed early milestones and ataxia beginning at age 3 years. She regressed neurologically between ages 5 and 7 years, with subsequent severe intellectual disability. A maternal uncle died at age 3 months of “cot death.”",0
"The patient was treated early with midazolam hydrochloride followed by maintenance therapy with phenytoin sodium. She had a cluster of seizures after 1 month, remained seizure-free for 4 months, and then developed status epilepticus. During the next 2 months, she had repeated admissions to the intensive care unit with status epilepticus or encephalopathy. Although she had lucid periods between episodes, overall she developed stepwise deterioration, with memory impairment, slurred speech, and left-sided hemiparesis. A variety of anticonvulsant agents, including carbamazepine, valproate sodium, lamotrigine, intravenous benzodiazepines, topiramate, gabapentin, and intermittent doses of phenobarbital sodium, were tried without sustained benefit. Liver function test results became abnormal while the patient was taking carbamazepine and before valproate therapy: peak alanine aminotransferase, 396 U/L (reference range, 7-28 U/L) (to convert to microkatals per liter, multiply by 0.0167); peak 'Y-glutamyltransferase, 1234 U/L (reference range, 7-36 U/L) (to convert to microkatals per liter, multiply by 0.0167); and peak aspartate aminotransferase, 322 U/L (reference range, 12-27",1
