text,label
"J. Idiáquez Cabezas, J. Riquelme Alcázar, M. Calvo Bascun˜án et al. Coon EA, Singer W, Low PA. Pure autonomic failure. Mayo Clin Proc. 2019;94:2087—98, http://dx.doi.org/10. 1016/j.mayocp.2019.03.009. Sandroni P, Low PA. Other autonomic neuropathies associated with ganglionic antibody. Auton Neurosci. 2009;146:13—7, http://dx.doi.org/10.1016/j.autneu.2008.10.022. Golden EP, Bryarly MA, Vernino S. Seronegative autoimmune autonomic neuropathy: a distinct clinical entity. Clin Auton Res. 2018;28:115—23, http://dx.doi.org/10. 1007/s10286-017-0493-8.",0
"Manganelli F, Dubbioso R, Nolano M, Iodice R, Pisciotta C, Provitera V, et al. Autoimmune autonomic ganglionopathy: a possible postganglionic neuropathy. Arch Neurol. 2011;68:504—7, http://dx.doi.org/10.1001/archneurol.2011.60. Koike H, Koyano S, Morozumi S, Kawagashira Y, Iijima M, Katsuno M, et al. Slowly progressive autonomic neuropathy with antiganglionic acetylcholine receptor antibody. J Neurol Neurosurg Psychiatry. 2010;81:586—7, http://dx.doi.org/10.1136/jnnp.2009.181222. J. Idiáquez Cabezasa,∗, J. Riquelme Alcázarb, M. Calvo Bascun˜án c, J.C. Casar Leturiaa",0
"a Departamento de Neurología, Pontificia Universidad Católica de Chile, Santiago, Chile b Cátedra de Neurología, Universidad de Valparaíso, Ren˜aca, Vin˜a del Mar, Valparaíso, Chile c Departamento de Fisiología, Pontificia Universidad Católica de Chile, Santiago, Chile ∗ Corresponding author. E-mail address: idiaquez@123.cl (J. Idiáquez Cabezas). https://doi.org/10.1016/j.nrleng.2020.06.011 2173-5808/ © 2020 Sociedad Espan˜ola de Neurolog´ıa. Published by Elsevier Espan˜a, S.L.U. This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-ncnd/4.0/).",0
"Camptocormia as the main manifestation of a mutation in the POLG gene* Camptocormia como principal manifestación de mutación en el gen POLG Dear Editor: The term camptocormia refers to marked flexion of the thoracolumbar spine, which resolves with supine positions, in the absence of fixed deformity.1 This symptom may have multiple aetiologies, including parkinsonian syndromes, paraspinal myopathies, dystonia, motor neuron diseases, and functional disorders.1—3 In exceptional cases, it can also be associated with POLG mutations.",0
"We present the case of a 52-year-old man with history of mild psychomotor retardation since childhood; his father had late-onset Parkinson’s disease and his mother had essential tremor. His 2 older siblings were asymptomatic. The patient was referred to our department due to progressive anteroflexion of the trunk of 4 years’ progression, which hindered walking and was associated with poor coordination and slow movement, mainly affecting the right side; these symptoms were highly disabling. He displayed no signs of dysautonomia, with the exception of constipation.",1
"Neurological examination revealed hypomimia, moderate bilateral bradykinesia, mainly affecting the right side, and low-amplitude right-sided resting tremor. Eye movement was not restricted. When standing, the patient displayed forced anteroflexion of the trunk, with the waist at an angle of approximately 70◦ (Fig. 1). In the decubitus * Please cite this article as: Sancho Saldan˜a A, et al. Camptocormia como principal manifestación de mutación en el gen POLG. Neurología. 2021;36:390—392. position, he was able to correct his posture, lying flat on the bed.",1
"A complete blood analysis including copper metabolism, muscle enzymes, and lactate detected no abnormalities; serology results for syphilis and HIV were negative. A brain MRI study detected no relevant alterations. A DaTSCAN study revealed dopamine transporter inactivity in both putamina and reduced uptake in the left caudate nucleus.",1
"In the light of these findings, treatment was started with levodopa at increasing doses of up to 250 mg/6 hours, with a suboptimal response. After a 350 mg loading dose, he presented an improvement of over 30% on the UPDRS part III motor examination, with his posture improving and stabilising. The extreme anteroflexion of the trunk (Fig. 1) resolved, and he was able to carefully walk over 20 metres unassisted.",0
"Given the history of psychomotor delay and the atypical parkinsonian symptoms, we requested an exome sequencing study, which identified a heterozygous missense mutation in exon 20 of the POLG gene (C.3218c > T; p [Pro1073Leu]), located on chromosome 15. The mutation is listed on the ClinVar and HGMD databases as a pathogenic variant. Functional studies have shown that this variant also affects mitochondrial DNA replication.4",1
"Despite the lack of clear symptoms, we performed further diagnostic testing. An electromyoneurography study yielded normal results, and a multidisciplinary evaluation identified mild bilateral cataracts and predominantly sensorineural mixed hearing loss.",1
"The POLG gene encodes the catalytic subunit of DNA polymerase gamma, which is responsible for the replication of the mitochondrial genome.5 Mutations of the gene are associated with a broad spectrum of neurological syndromes, with age of onset ranging from infancy to adulthood; manifestations include epilepsy, psychiatric disorders, polyneuropathy, myopathy, ataxia, and progressive external ophthalmoplegia, and may be associated with such nonneurological conditions as cataracts, sensorineural hearing loss, and premature ovarian failure.5,6",0
"More rarely, POLG mutations may be associated with parkinsonism,7 often preceded for several years by classical Neurología 36 (2021) 388—401 Figure 1 The patient before (A) and one hour after (B) a 350 mg dose of levodopa, showing a clear improvement in the anteroflexion of the trunk.",0
"phenotypes: usually progressive external ophthalmoplegia,8 but also sensory ataxic neuropathy, dysarthria, and ophthalmoparesis (SANDO).9 In these patients, parkinsonism tends to be asymmetrical, with onset occurring around the age of 40 years and good response to levodopa.8,10 Our patient developed an atypical parkinsonian syndrome, with no evidence of other neurological characteristics associated with POLG mutations; prominent camptocormia was the most striking symptom. Additional tests performed after diagnosis identified bilateral cataracts and mild sensorineural hearing loss; these findings are associated with the mutation. This form of presentation, in which the parkinsonian syndrome is not preceded by ophthalmoparesis, has only been described in 2 patients also presenting peripheral neuropathy11 and in a patient with another pathogenic mutation in the GBA gene.12 We believe that the cause of camptocormia in our patient was parkinsonism itself, as he presented severe anteroflexion of the trunk and absence of abnormal postures in the head and neck (as would be the case for dystonic camptocormia), and posture improved (albeit suboptimally) with levodopa. Furthermore, the electromyography study showed no myopathic changes.",1
"In conclusion, our patient presented a unique phenotype of POLG mutation, presenting with camptocormia secondary to atypical parkinsonism not preceded by SANDO or progressive external ophthalmoplegia, which has rarely been described in the literature.13 POLG mutations should be considered in the differential diagnosis of atypical parkinsonism, even in patients without ophthalmoparesis or polyneuropathy. Conflicts of interest The authors have no conflicts of interest to declare. References",1
"Ali F, Matsumoto JY, Hassan A. Camptocormia: etiology, diagnosis, and treatment response. Neurol Clin Pract. 2018;8:240—8. Gómez-Puerta JA, Peris P, Grau JM, Martinez MA, Guan˜abens N. Camptocormia as a clinical manifestation of mitochondrial myopathy. Clin Rheumatol. 2007;26:1017—9. Skidmore F, Mikolenko I, Weiss H, Weiner W. Camptocormia in a patient with multiple system atrophy. Mov Disord. 2005;20:1063—4.",0
"Qian Y, Ziehr JL, Johnson KA. Alpers disease mutations in human DNA polymerase gamma cause catalytic defects in mitochondrial DNA replication by distinct mechanisms. Front Genet. 2015;6:1—11. Rahman S, Copeland WC. POLG-related disorders and their neurological manifestations. Nat Rev Neurol. 2019;15:40—52, http://dx.doi.org/10.1038/s41582-018-0101-0. Stumpf JD, Saneto RP, Copeland WC. Clinical and molecular features of polg-related mitochondrial disease. Cold Spring Harb Perspect Biol. 2013;5:1—17.",0
"Dolhun R, Presant EM, Hedera P. Novel polymerase gamma (POLG1) gene mutation in the linker domain associated with parkinsonism. BMC Neurol. 2013;13:2—5. Miguel R, Gago MF, Martins J, Barros P, Vale J, Rosas MJ. POLG1-related levodopa-responsive parkinsonism. Clin Neurol Neurosurg. 2014;126:47—54, http://dx.doi.org/10. 1016/j.clineuro.2014.08.020. Batla A, Erro R, Ganos C, Stamelou M, Bhatia KP. Levodoparesponsive parkinsonism with prominent freezing and abnormal dopamine transporter scan associated with SANDO syndrome. Mov Disord Clin Pract. 2015;2:304—7.",0
"Synofzik M, Asmus F, Reimold M, Schöls L, Berg D. Sustained dopaminergic response of Parkinsonism and depression in POLGassociated Parkinsonism. Mov Disord. 2010;25:243—5. Davidzon G, Greene P, Mancuso M, Klos KJ, Ahlskog JE, Hirano M, et al. Early-onset familial parkinsonism due to POLG mutations. Ann Neurol. 2006;59:859—62. Hsieh PC, Wang CC, Tsai CL, Yeh YM, Lee YS, Wu YR. POLG R964C and GBA L444P mutations in familial Parkinson’s disease: case report and literature review. Brain Behav. 2019;9:1—7. J. Idiáquez Cabezas, J. Riquelme Alcázar, M. Calvo Bascun˜án et al.",0
"Urban DL, Scholle LM, Alt K, Ludolph AC, Rosenbohm A. Camptocormia as a novel phenotype in a heterozygous POLG2 mutation. Diagnostics. 2020;10:8—11. A. Sancho Saldan˜a ∗, A. Lázaro Romero, J.L. Capablo Liesa, R. Alarcia Alejos Servicio de Neurología, Hospital Universitario Miguel Servet, Zaragoza, Spain ∗ Corresponding author. E-mail address: agustinsanchosaldana@gmail.com (A. Sancho Saldan˜a). 19 March 2020 https://doi.org/10.1016/j.nrleng.2020.07.015 2173-5808/ © 2020 Sociedad Espan˜ola de Neurolog´ıa. Published by Elsevier Espan˜a, S.L.U. This is an open access article under the CC",0
