text,label
"34 Journal of Short Report CLINICAL NEUROMUSCULAR DISEASE Volume 18, Number 1 September 2016 Bilateral Vestibulopathy Aggravates Balance and Gait Disturbances in Sensory Ataxic Neuropathy, Dysarthria, and Ophthalmoparesis: A Case Report Roeland B. van Leeuwen, MD, PhD,* Bart W. Smits, MD, PhD,† Richard J. Rodenburg, PhD,‡ and Baziel G. van Engelen, MD, PhD§ From the *Department of Neurology, Gelre Hospitals Apeldoorn, Apeldoorn, the Netherlands; †Department of Neurology, Maasstad ziekenhuis, Rotterdam, the Netherlands; ‡NCMD, Radboudumc, Nijmegen, the Netherlands; and",0
"§Department of Neurology, Radboud University Medical Centre, Nijmegen, the Netherlands. The authors report no conflicts of interest. Reprints: Roeland B. van Leeuwen, MD, PhD, Department of Neurology, Gelre Hospitals Apeldoorn, P.O. Box 9014, 7300 DS, Apeldoorn, the Netherlands (e-mail: r.b.van.leeuwen@gelre.nl). Copyright © 2016 Wolters Kluwer Health, Inc. All rights reserved. Abstract",0
"In patients with a triad of sensory ataxic neuropathy, dysarthria, and ophthalmoparesis (SANDO), the presenting features are mainly ataxia or ptosis. SANDO patients often have impaired balance and gait, which is not surprising considering the combination of sensory ataxic neuropathy, and additional symptoms like cerebellar ataxia and limb girdle weakness. We describe a SANDO patient who noticed an increasingly impaired balance and gait, without any dizziness. Neurological investigation revealed an external ophthalmeplegia and a cerebellar ataxia; the head impulse test was not reliable because of eye movement disorders. The caloric reflex tests showed lack of responses on both sides, compatible with severe bilateral vestibulopathy. Making the diagnosis of bilateral vestibulopathy in SANDO patients may have implications for the management of the patient, because specific vestibular rehabilitation can improve gaze and postural stability.",0
"Key Words: SANDO, bilateral vestibulopathy, balance, ataxia ( J Clin Neuromusc Dis 2016;18:34–36) INTRODUCTION In 1997, 4 patients were described with a triad of sensory ataxic neuropathy, dysarthria, and ophthalmoparesis (SANDO), which has long been considered as part of the chronic progressive external ophthalmoplegia (CPEO) spectrum.1 However, a recent study showed that the combination of progressive external ophthalmoparesis and sensory ataxic neuropathy (SAN) is associated with a specific genetic profile. Compared to",0
"CPEO patients without SAN, SANDO patients have a much higher frequency of multiple mitochondrial DNA (mtDNA) deletions.2 Multiple mtDNA deletions are generally caused by mutations in mtDNA maintenance genes, in the case of SANDO mostly in the polymerase gamma 1 (POLG) and Twinkle helicase (C10orf2) genes. Because of this specific genetic profile, SANDO is increasingly being recognized as a distinctive mitochondrial phenotype. The presenting features in SANDO are",0
"mainly ataxia (67%) or ptosis (24%).2 Mean age at onset is 32 years, though the range is considerable (5–73 years). In addition to the 3 key clinical features making up the acronym, additional symptoms include cerebellar ataxia, limb girdle weakness, diabetes, seizures, cognitive impairment, and dysphagia.",0
"SANDO patients often have impaired balance and gait, which is not surprising considering the combination of SAN, cerebellar ataxia, and limb girdle weakness. In our personal experience however, gait and balance are more profoundly impaired than in patients with similar degrees of neuropathy, ataxia, or muscle weakness.3,4 In this report we describe a SANDO patient with severe bilateral vestibular loss. We hypothesize that in this particular patient, bilateral vestibular loss might have aggravated the already impaired balance and gait. Balance and Gait Disturbances in SANDO Journal of 35",0
"CASE REPORT A 54-year-old man first noted ptosis at the age of 34. Over the years he developed several other symptoms including an external ophthalmoplegia, generalized mild muscle weakness, a length-dependent sensory deficit, areflexia, and mild cerebellar ataxia. Hearing and visual acuity remained unaffected.",1
"Several investigations had been performed in the years following the first presentation. Electromyogram revealed absence of sensory response in both arms and legs and neurogenic motor units, more profoundly in distal than in proximal muscles. Head magnetic resonance imaging showed both cerebellar and cerebral atrophy. Electrocardiograms were always normal.",1
"At age of 36 a muscle biopsy was taken from the right quadriceps. Muscle histology was unremarkable. Assessment of the mitochondrial respiratory chain enzymes revealed a moderately decreased complex III activity (68% of the lower normal limit), and a complex I activity around the lowest reference value, whereas complex II and citrate synthase activities were well above the mean of the reference value.5,6 Genetic investigations revealed multiple mtDNA deletions, which were associated with 2 compound heterozygous mutations c.1399 G . A (p.Ala467Thr) and c.2243 G . C (p.Trp748Ser) in the POLG gene (NM_002693). This combination of mutations has been described before in SANDO patients.2,7",1
