text,label
"Journal of the Neurological Sciences 350 (2015) 93–97 Short communication Parkinsonism, cognitive deﬁcit and behavioural disturbance caused by a novel mutation in the polymerase gamma gene Manuel Delgado-Alvarado a,c, Patricia de la Riva b, Haritz Jiménez-Urbieta a, Belén Gago a,c, Alazne Gabilondo b, Belén Bornstein d, María Cruz Rodríguez-Oroz a,b,c,e,⁎ a Neuroscience Area, Biodonostia Research Institute, San Sebastián, Spain b University Hospital Donostia, San Sebastián, Spain c Centro de Investigación Biomédica en Red de Enfermedades Neurodegenerativas (CIBERNED), Madrid, Spain",0
"d Servicio de Bioquímica, Hospital Universitario Puerta de Hierro and Centro de Investigación Biomédica en Red de Enfermedades Raras (CIBERER), Madrid, Spain e Ikerbasque, Basque Foundation for Science, Bilbao, Spain a r t i c l e i n f o Article history: Received 29 September 2014 Received in revised form 17 January 2015 Accepted 3 February 2015 Available online 11 February 2015 Keywords: POLG Parkinsonism Progressive external ophthalmoplegia Ptosis Cognitive impairment Obsessive disorder a b s t r a c t",0
"Polymerase γ (POLG) is the enzyme responsible for the replication and maintenance of mitochondrial DNA (mtDNA). Mutations in the POLG1 gene can lead to mitochondrial dysfunction, producing a wide range of neurological and non-neurological phenotypes. Neurological manifestations include ataxia, muscular weakness, epilepsy, progressive external ophthalmoplegia (PEO), ptosis, neuropathy, psychiatric disorders and, more rarely, parkinsonism. We present the case of an 80-year old female patient with a history of PEO, ptosis, childish behaviour, obsessive disorder, cognitive decline, and parkinsonism. A comprehensive study showed striatal dopamine deﬁciency on DaT Scan and ragged red ﬁbres as evidenced by Gomori staining in a biopsy of the biceps brachii. Multiple deletions of mtDNA were detected, and sequencing of the POLG1 gene identiﬁed a novel substitution,",1
"2834ANT, in exon 18, changing the p.His945Leu amino acid. In silico analysis using PolyPhen-2 (http:// genetics.bwh.hardvard.edu/pph2/) predicted that this change is probably damaging, with a score of 1.0 (0–1). © 2015 Elsevier B.V. All rights reserved. Introduction",1
"Mitochondrial respiratory chain dysfunction can cause a variety of diseases known as mitochondrial disorders. Polymerase γ (POLG) is the enzyme responsible for the replication and repair of mitochondrial DNA (mtDNA). Pol γA, the catalytic core of the enzyme, is encoded by the nuclear POLG1 gene. Mutations of this gene are associated with multiple deletions and/or depletion of mtDNA, which may lead to impaired energy production in the mitochondria and the so-called POLG syndromes [1]. Since the discovery of the gene in 1996, more than 100 pathogenic mutations have been linked to a wide range of nonneurological and neurological disorders. Among the neurological manifestations, there is an overlapping phenotypic spectrum that may include myopathy, neuropathy, ptosis, epilepsy, muscle pain, ataxia and progressive external ophthalmoplegia (PEO). Although rare, cases of parkinsonism have also been described in association with POLG1 mutations. We report on a patient with parkinsonism, PEO, ptosis, and",1
"Abbreviations: POLG, polymerase γ; mtDNA, mitochondrial DNA; PEO, progressive external ophthalmoplegia; PD, Parkinson's disease ⁎ Corresponding author at: Neuroscience Area, Biodonostia Research Institute, Paseo Dr Beguiristain s/n, 200014 San Sebastián. Tel.: +34 943006258. E-mail address: maria.rodriguezoroz@biodonostia.org (M.C. Rodríguez-Oroz). behavioural and cognitive abnormalities associated with a novel mutation in the POLG1 gene. Case report",1
"The patient is an 80-year-old female, and the third of ﬁve siblings. She was born at term after an uneventful pregnancy and labour. Her family history was positive for external ophthalmoplegia with bilateral ptosis and behavioural disturbances in only one of her brothers. Her mother suffered repetitive abortions, but other disorders were not known in either of her parents, who were not consanguineous, as reported by the patient. She ﬁrst presented with progressive bilateral ptosis in her forties and received corrective left eyelid surgery with suboptimal outcome, refusing further interventions. She underwent bilateral cataract extraction at the age of 67. She demonstrated childish behaviour and learning difﬁculties throughout her adult life, as well as compulsive habits such as gathering items over the last twenty years. She also suffered progressive cognitive decline, with difﬁculties in performing her habitual tasks and a degree of social impairment (lack of interaction, indifference, etc.) during the past three years. In the last year, right hand rest tremor and clumsiness were observed. In addition, a loss of facial expression had become evident in the last few years.",1
"Physical examination showed bilateral ptosis with right predominance, PEO, dysphonia, right hand rest tremor, bilateral mild rigidity http://dx.doi.org/10.1016/j.jns.2015.02.011 0022-510X/© 2015 Elsevier B.V. All rights reserved. 94 M. Delgado-Alvarado et al. / Journal of the Neurological Sciences 350 (2015) 93–97",1
"and bradykinesia in the upper extremities. No cerebellar or pyramidal signs were found. The patient's Mini Mental State Examination score was 22/30. Neuropsychological tests revealed cognitive impairment with executive dysfunction, language domain impairment and mild apraxia. Serum analyses showed a total CK activity of 92 U/l (normal ≤ 169). Other serum parameters, including the levels of pyruvate, copper, ceruloplasmin, folic acid, vitamin B12 and thyroid hormones, were normal. A brain MRI scan revealed moderate enlargement of the ventricles and diffuse brain atrophy. Bilateral striatal dopamine deﬁciency, which was most marked in the left putamen, was evidenced by N-ﬂuoropropyl-2β-carbomethoxy-3β-4-[123I]iodophenyltropane SPECT. The patient was initiated on levodopa/carbidopa (300/75 mg per day), to which she exhibited a partial response (mild reduction in bradykinesia and rigidity). Electromyography and nerve conduction studies showed no abnormalities, and echocardiography revealed no signiﬁcant disturbances. A mitochondrial disorder was suspected, and a muscle biopsy of the biceps brachii demonstrated ragged red ﬁbres based on Gomori staining (Fig. 1). Southern blot hybridization analysis identiﬁed multiple mtDNA deletions that were conﬁrmed using the long-PCR technique. Given this ﬁnding, the POLG1 gene was sequenced by the standard Sanger method. Total DNA was extracted from blood following written informed consent, and using standard methods. Direct sequencing of PCR amplicons of coding exons of POLG1 was performed as described previously [2]. A novel heterozygous nucleotidic variant, c.2834AN T, was identiﬁed in exon 18 of the POLG1 gene, producing the p.His945Leu amino acid change. In silico analysis using PolyPhen-2 (http://genetics.bwh.hardvard.edu/pph2/) predicted that this change was probably damaging, with a score of 1.000 (sensitivity: 0.00; speciﬁcity: 1.000). In addition, an analysis conducted in control subjects in-",1
"cluded in the 1000 Genomes free database using the tool “Variant Effect Predictor” (http://browser.1000genomes.org/Homo_sapiens/ UserData/UploadVariations) determined that the nucleotide variant we have found in this patient was not present in any subject. A targeted mutational analysis for speciﬁc point mutations in mtDNA did not ﬁnd any of the following mutations: m.3243ANG in gene MTTL1; m.3460GNA in gene MTND1; m.8344ANG in gene MTTK; m.8993TNG, m.8993TNC, m.9176TNC and m.9176TNG in gene MTATP6; m.10158TNC and m.10191TNC in gene MTND3; m.11777CNA,",0
