text,label
"eur o pea n journal o f p aedi atric n eurolog y 16 (2012) 542 e548 Original article Polymerase gamma deficiency (POLG): Clinical course in a child with a two stage evolution from infantile myocerebrohepatopathy spectrum to an Alpers syndrome and neuropathological findings of Leigh’s encephalopathy Emmanuel Scalais a,*, Baudouin Francois b, Patrick Schlesser c, Rene Stevens c, Christian Nuttin a, Jean-Jacques Martin d, Rudy Van Coster e, Sara Seneca f, Frank Roels g, Gert Van Goethem h,i, Ann Lo¨fgren h, Linda De Meirleir j",1
"a Division of Paediatric Neurology, Centre Hospitalier de Luxembourg, Luxembourg b Centre Pinocchio, CHC, Clinique de l’Espe´rance, Montegne´e, Belgium c Department of Pediatrics, CHC, Clinique de l’Espe´rance, Montegne´e, Belgium d Laboratory of Ultrastructural Neuropathology, Institute Born-Bunge, University of Antwerp, Antwerp, Belgium e Department of Pediatrics, Division of Pediatric Neurology, Ghent University Hospital, Ghent, Belgium f Center for Medical Genetics, UZ Brussel, Vrije Universiteit Brussel, Brussels, Belgium",0
"g Department of Pathology, Ghent University Hospital, Block A, De Pintelaan 185, 9000 Gent, Belgium h Neurogenetics Group, Department of Molecular Genetics, VIB, University of Antwerp, Antwerpen, Belgium i Department of Neurology and Neuromuscular Reference Center, University Hospital of Antwerp, Antwerpen, Belgium j Department of Pediatrics, Division of Pediatric Neurology, UZ Brussels, Vrije Universiteit Brussels, Brussels, Belgium a r t i c l e i n f o Article history: Received 17 August 2011 Received in revised form 11 January 2012 Accepted 26 January 2012 Keywords:",0
"Polymerase gamma deficiency Mitochondrial DNA depletion Myocerebrohepatopathy spectrum Alpers syndrome Leigh syndrome features Long chain triglyceride toxicity a b s t r a c t Aims: Description of the clinical course in a child compound heterozygous for POLG1 mutations, neuropathology findings and results of dietary treatment based on fasting avoidance and long chain triglycerides (LCT) restriction.",0
"Results: At 31/2 months of age the patient presented with severe hypoglycemia, hyperlactatemia, moderate ketosis and hepatic failure. Fasting hypoglycemia occurred 8 h after meals. The hypoglycemia did not respond to glucagon. She was supplemented with IV glucose and/or frequent feedings, but developed liver insufficiency which was reversed by long-chain triglyceride (LCT) restriction. Alpha-foeto-protein (AFP) levels were elevated and returned to low values after dietary treatment. Liver biopsy displayed cirrhosis, bile ductular proliferation, steatosis, isolated complex IV defect in part of the liver mitochondria, and mitochondrial DNA depletion (27% of control values). Two heterozygous mutations (p. [Ala467Thr] þ p. [Gly848Ser]) were found in the POLG1 gene. At 3 years of age she progressively developed refractory mixed type seizures including a focal component and psychomotor regression which fulfilled the criteria of Alpers syndrome (AS) although the initial presentation was compatible with infantile myocerebrohepatopathy spectrum (MCHS). She died at 5 years of age of respiratory insufficiency. Neuropathologic",1
"* Corresponding author. Centre Hospitalier de Luxembourg, Division of Paediatric Neurology, Barble No 4, L1210 Luxembourg, Luxembourg. Tel.: þ352 4411 3181; fax: þ352 4411 6466. E-mail address: scalais.emmanuel@chl.lu (E. Scalais). 1090-3798/$ e see front matter ª 2012 European Paediatric Neurology Society. Published by Elsevier Ltd. All rights reserved. doi:10.1016/j.ejpn.2012.01.013 european j o urnal o f p aediatric n euro logy 16 (2012) 542 e548 543 investigation revealed lesions in the right striatal area and the inferior colliculi typical for Leigh’s encephalopathy.",1
"Conclusion: The present patient showed an evolution from infantile MCHS to AS, and dietary treatment seemed to slow the progression of liver failure. In spite of the late clinical features of AS, it extends the neuropathological spectrum of AS and polymerase gamma deficiency (POLG) to Leigh syndrome lesions. ª 2012 European Paediatric Neurology Society. Published by Elsevier Ltd. All rights reserved. Introduction",0
"Mitochondrial DNA (mtDNA) depletionsyndromes(MDDS; MIM* 251880), first described in 1991 by Moraes et al.1 are heterogeneous autosomal recessive disorders sharing marked reduction in mtDNA copy number in oneor more tissues. Generally, MDDS have an infantile or childhood onset with tissue specific features. The POLG1 gene (MIM*174763) is one of the several MDDS nuclear genes encoding proteins involved in the deoxyribonucleotide triphosphate metabolism and in mtDNA maintenance. Early onset usually presents either an infantile myocerebrohepatopathy spectrum (MCHS) or Alpers Syndrome (AS).2 An increasing number of POLG1 mutations have been reported as a cause of AS.2e11 Combined encephalopathy and liver failure with MDDS can also be due to mutations in other MDDS nuclear genes such as PEO1 (Twinkle; MIM* 60675), DGUOK (MIM*601465), MPV17 (MIM* 256810) and SUCLG112 (MIM* 245400).",0
"In this paper, we report the clinical, biochemical, radiological and neuropathological features of a 31/2 month-old patient with two different POLG mutations, who first met the diagnostic criteria for MCHS, subsequently for AS and then with Leigh syndromeneuropathologicalfeatures. Wecomparedtheclinical presentationwiththepresentationsofother MDDS nucleargene defects combining encephalopathy and liver failure and report the effects of dietary treatment onliver disease progression. The liver anatomopathological and enzymatic features of the present patient have been previously reported.13",1
Case report,0
"The present patient was born at term after an uneventful pregnancy from healthy non-consanguineous parents. Birth weight was 2970 g and length 50 cm. By the age of 31/2 months, following an overnight fasting with mild febrile illness, she presented with hypoglycemia, lactic acidosis, moderate ketosis and liver dysfunction. On admission, physical examination was normal except a liver edge palpable at 3 cm below the right costal margin and a generalized hypotonia with preserved deep tendon reflexes. Weight was 4560 g (<P10), length 59 cm (P25) and head circumference 38.5 cm (<P10). She developed progressive jaundice and abdominal distension with ascites and increased liver echogenicity at ultrasound. Plasma amino acid chromatography showed increased alanine (1326 mmol/l: normal 128e441) level. Isoelectrofocusing of serum sialotransferrins was normal. Alpha-foetoprotein levels were increased from 311 to 3870.0 ng/ml (normal: 0e15.0 ng/ml). Urinary adipic acid (2025 mmol/g creatinine; normal: 30e440) and hydroxydicarboxylic acids",1
"were increased. Urinary amino acids were normal. CSF analysis showed slight increased protein (0.5 g/l; normal < 0.4 g/l) and lactate (2.92 mmol/l; normal 1.20e2.10) levels. Table 1 shows laboratory data at different periods (at onset, after continuous IV glucose administration, nasogastric fractional meal supplemented with raw corn-starch, LCT and/or medium chain triglyceride (MCT) intake, following LCT restriction at days 55 and 63 after onset). Postprandial lactate was normal. In contrast, hypoglycemia and hyperlactacidemia were induced by fasting periods of 8 h and did not respond to IM glucagon. LCT restriction induced a decreased of abdominal distension and jaundice, associated with biochemical improvement of hepatocellular cytolysis and cholestasis. Later, alpha-foeto-protein levels also decreased to lower levels (35.2 ng/ml; normal: 0e15.0 ng/ml). At 18 months of age, she was able to walk by shuffling. She could speak approximately 20 words, combine two words together but not handle three word sentences. Few episodes of atypical absences followed by a drop attack were observed, but there was no psychomotor regression. Both EEG and brain MRI were normal. At the age of three years, her developmental quotient was 62 (Harvey test). A few months later she was admitted in status epilepticus with generalized tonico-clonic seizures. She had an intermittent tremor, moderate truncal ataxia with a wide-based gait. Between 4 and 49/12 years of age, she suffered 2 more episodes of status epilepticus requiring artificial ventilation and was treated with different anti-epileptic drugs except valproate. Developmental regression occurred with loss of walking ability and right-hand use. Additional seizure types appeared consisting of myoclonic seizures and epilepsia partialis continua. EEG disclosed spike-wave complexes and paroxysmal delta and sharp waves predominantly in the right and left occipital area. Sensory conduction velocity (SCV) was decreased (left median nerve: wrist: 25.3 m/s (normal range 48.6 ± 3.0), left superficial peroneal nerve: not obtained). Late MRI disclosed on T2 sequence, a high signal abnormality in the right inferior colliculus as shown in Fig. 1. At that time, the clinical diagnosis of AS was made, although the initial clinical feature was compatible with infantile MCHS. She died of respiratory insufficiency at the age of 5 years. Autopsy of both brain and medulla were performed.",1
"Investigations and results The oxidation of 14C1-octanoate (14C1e8), 14C1-palmitate (14C1e16) and 14C1-succinate (14C1e4) in fibroblasts was normal. At the age of 8 months, a liver biopsy showed micronodular cirrhosis, with annular type fibrosis. Bile ductular 544 eur o pea n journal o f p aedi atric n eurolog y 16 (2012) 542 e548",1
"proliferation was observed but no steatosis. Immuno-staining with a specific antibody against alpha-1 antitrypsin showed a normal pattern. Activities of fructose 1phosphate aldolase (aldolase B), fructose-1, 6-biphosphatase and glucose-6phosphatase in liver tissue were normal. At 17 months of age, histopathological analysis of a muscle biopsy was normal (including the absence of ragged red fibres) as well as OXPHOS activities. The results of the second liver biopsy have been reported elsewhere13; most striking was a mosaic distribution of cytochrome oxidase activity as well as its immunolocalisation in liver mitochondria. Blue native-Page of liver tissue showed a decreased activity of complex IV. The amount of mtDNA was 21% in muscle, 27% in liver and 98% in blood. Sequencing analysis of the deoxyguanosine kinase gene (DGUOK ) was normal. Mutation analysis of the POLG1 gene (blood cells) revealed two missense mutations: c.1399G>A",1
Fig. 1 e Late brain imaging performed at 410/12 years of age: coronal T2 image at the level of the inferior and superior colliculi shows abnormal increased signal intensity in the right inferior colliculus. predicting p.Ala467Thr substitution (paternal) and c.2542G>A predicting p.Gly848Ser substitution (maternal).,1
