text,label
"Case Report/Case Series Early-onset Ataxia With Progressive External Ophthalmoplegia Associated With POLG Mutation Autosomal Recessive Mitochondrial Ataxic Syndrome or SANDO? Mario Habek, MD, PhD,*w Barbara Barun, MD,*w Ivan Adamec, MD,* Zoran Mitrovic´, MD,* David Ozretic´, MD,z and Vesna V. Brinar, MD, PhD*w",1
"Abstract: Autosomal recessive ataxias caused by mutations of the polymerase g (POLG) gene make an important group of progressive ataxias accompanied by a diverse spectrum of neurological disorders. Because the clinical picture can be quite miscellaneous, it is challenging to assort patients to any of the currently described syndromes; therefore, to provide such a patient with a conclusive diagnosis can be challenging for the neurologist. A typical magnetic resonance imaging finding is probably the most useful landmark in the diagnostic process, which will steer the clinician toward POLG gene testing. To illustrate this, we present a case of progressive ataxia caused by A467T and W748S mutations of POLG gene, who presented with overlapping symptoms of autosomal recessive mitochondrial ataxic syndrome and SANDO, as well as choreoathetotic movements and dysphonia. After lengthy investigations, magnetic resonance imaging showed T2 and FLAIR hyperintensities in the thalamus, inferior olives, and cerebellum, which led us to the analysis of POLG mutations.",1
"Key Words: ataxia, autosomal recessive, MRI, POLG, choreoathetotic movements, dysphonia (The Neurologist 2012;18:287–289) rogressive loss of balance followed by other heterogenous neurological symptoms is usually challenging for physicians due to the spectrum of hereditary and acquired disorders that should be taken into consideration. Depending on the mode of inheritance, hereditary ataxia can be divided into autosomal dominant, autosomal recessive, X-linked, and mitochondrial ataxias.",0
"Many patients with autosomal recessive disorders have negative family history, but the presence of additional characteristic phenotypic features makes it obligatory to include these disorders into differentials. These include the onset of symptoms before the age of 20, peripheral sensorimotor Received for publication August 9, 2010; accepted May 30, 2012.",0
"From the *Department of Neurology, School of Medicine, University of Zagreb; wUniversity Department of Neurology, Zagreb University Hospital Center, Referral Center for Demyelinating Diseases of the Central Nervous System; and zUniversity Department of Radiology, Zagreb University Hospital Center, Zagreb, Croatia.",0
"M.H. and V.V.B.: Study concept and design. M.H., Z.M., D.O., and V.V.B.: Acquisition of data. M.H., B.B., I.A., Z.M., D.O., and V.V.B.: Analysis and interpretation of data. M.H., B.B., and I.A.: Drafting of the manuscript. M.H., B.B., I.A., Z.M., D.O., and V.V.B.: Critical revision of the manuscript for important intellectual content. M.H., B.B., I.A., and D.O.: Administrative, technical, and material support. The authors declare no conflict of interest.",0
"Reprints: Mario Habek, MD, University Department of Neurology, Zagreb School of Medicine and University Hospital Center, Kisˇpatic´eva 12, Zagreb HR-10000, Croatia. E-mail: mhabek@mef.hr. Copyright r 2012 by Lippincott Williams & Wilkins ISSN: 1074-7931/12/1805-0287 DOI: 10.1097/NRL.0b013e318266f5a6",0
"neuropathy with loss of proprioception and vibration sense as prominent signs, absence of deep tendon reflexes, and involvement of other systems besides the nervous system.1 It is clinically useful to divide autosomal recessive ataxias into 2 groups. In one group, there are disorders in which the phenotype resembles Friedreich ataxia [including polymerase g (POLG) mutations phenotype], whereas the other group includes early-onset ataxias with cerebellar atrophy. This emphasizes magnetic resonance imaging (MRI) of the brain as an important diagnostic tool.1",0
"Defects in mitochondrial DNA (mtDNA) may be a product of mutations of mitochondrial or nuclear genome involved in mtDNA homeostasis.2 Mutations of nuclear genes such as mtDNA polymerase (POLG),3 adenine nucleotide transporter,4 and Twinkle, a mitochondrial helicase5 cause mtDNA deletions or a quantitative loss called mtDNA depletion. Although most common phenotypic presentation of these nuclear genome defects is progressive external ophthalmoplegia (PEO),3 other manifestations have been described, particularly in patients with mutations affecting POLG. Many mitochondrial disorders may include ataxia as an additional sign, but only disorders associated with POLG mutation and infantile-onset spinocerebellar ataxia caused by mutation of the C10orf2 gene that encodes for Twinkle proteins, a mitochondrial helicase, have ataxia as a defining feature.1",0
"We report on a patient with POLG mutations presenting with ataxia, ophthalmoparesis, and some additional features, who was diagnosed on the basis of MRI findings. CASE REPORT",1
